,Headline,Language,embedded_text
7425,"महाराष्ट्राच्या मल्लांना सतत डावललं जातंय, पैलवान राहुल आवरेचा आरोप",Marathi,0.20921959
7426,"ಐಫೋನ್​ ಬಳಕೆದಾರರಿಗೆ ಹೊಸ ಅವಕಾಶ; ಫೋಟೋ ತೆಗೆಯಿರಿ, ಬಹುಮಾನ ಗೆಲ್ಲಿರಿ..!",Kannada,0.13598716
7427," சிவனருளைப் பெற்றவர் சனீஸ்வரர். நவக்கிரகங்களில் எவருக்குமே கிடைக்காத பெருமை, இவருக்கு மட்டுமே கிடைத்தது. அதாவது சனி எனும் பெயருடன் ஈஸ்வரன் எனச் சேர்ந்து சனீஸ்வரன் என்று அழைக்கப்படுகிறார், அல்லவா! வேறு எந்த நவக்கிரகத் தெய்வங்களுக்கும் இந்தப் பெருமை இல்லை என்பது குறிப்பிடத் தக்கது.",Tamil,0.2160774
7428,"विनेश फोगाटची दमदार खेळी, भारताला मिळवून दिलं दुसरं सुवर्णपदक",Marathi,0.025669148
7429,"கலையின் மூலம் பக்தியைப் பரப்பும் வண்ணம், சைவ சமயக் குரவர்கள் நால்வரால் இந்த உலகுக்குக் கிடைத்திட்ட தேவாரம் மற்றும் திருவாசகம் ஆகிய தமிழ் மறைகளை நடன வடிவத்திலும் இசை வடிவத்திலும் பல மேடைகளில் அரங்கேற்றிவருகிறேன்.",Tamil,0.088664316
7430,"आता आमची सटकली, मला राग येतोय - अजित पवार",Marathi,0.24228396
7431,ಟಾಲಿವುಡ್​​ನಲ್ಲಿ ನಟಿ ವಿಜಯಶಾಂತಿ ಸೆಕೆಂಡ್​ ಇನ್ನಿಂಗ್ಸ್​: ಸ್ಟಾರ್ ನಟನ​ ಜತೆ ತೆರೆ ಹಂಚಿಕೊಳ್ಳಲಿರುವ ಲೇಡಿ ಸೂಪರ್​ ಸ್ಟಾರ್​..!,Kannada,0.09848578
7432,టీమిండియా ‘బాస్’ అని నిరూపించుకుంది,Telugu,0.21454975
7433,പട്ടാളത്തൊപ്പി ധരിച്ച്‌ ക്രിക്കറ്റ് കളിച്ച ഇന്ത്യന്‍ ടീമിനെതിരെ നടപടിയാവശ്യപ്പെട്ട് പാകിസ്താന്‍,Malayalam,0.15808469
7434,ടി.​​​എ​​​സ്. ക​​​ല്യാ​​​ണ​​​രാ​​​മ​​​ന് ഐ​​​എ​​​എ പ്ര​​​ത്യേ​​​ക ബ​​​ഹു​​​മ​​​തി,Malayalam,-0.16655822
7435,"હેક થયેલા 32 લાખ ભારતીય ડેબિટ કાર્ડનો વિદેશમાં થયો દુરપયોગ, કરોડો રૂપિયાનું થયું ટ્રાન્જેક્શન",Gujarati,0.22065355
7436,प्लॉस्टिकच्या पिशव्या घेत आहे विठ्ठलाच्या गायींचा बळी !,Marathi,-0.009874604
7437,"સોનાક્ષીએ Amazon પરથી કિંમતી હેડફોન મંગાવ્યા, જોઈ લો કંપનીએ શું મોકલ્યું!",Gujarati,0.16219747
7438,"नेत्यांवर टीका हा देशद्रोह ?, गृहविभागाचा अजब फतवा",Marathi,0.1293073
7439,സൂപ്പര്‍ കപ്പില്‍ ടീമിനെ ഇറക്കി ഇല്ലായെങ്കില്‍ നടപടി ഉണ്ടാകുമെന്ന് എ ഐ എഫ് എഫ്,Malayalam,-0.005615487
7440,दिवाळीत पहा सुबोध भावे- मानसी नाईकच्या नृत्याचा तडका,Marathi,0.23139882
7441,అవినీతి అంతమైతేనే సుపరిపాలన,Telugu,-0.030219069
7442,"ஜி.வி. பிரகாஷ் 'எனக்கு இன்னொரு பேர் இருக்கு' படத்தைத் தொடர்ந்து ராஜேஷ் இயக்கும் 'கடவுள் இருக்கான் குமாரு' படத்தில் நடித்து வருகிறார். இப்படத்தின் படப்பிடிப்பு மே முதல் வாரம் தொடங்கி, நடைபெற்று வருகிறது.",Tamil,0.21292394
7443,ઓનસ્ક્રીન ન્યૂડ થવા કે કો-સ્ટારને કિસ કરવા મામલે નથી એક્ટ્રેસનાં પતિને વાંધો!,Gujarati,0.13800529
7444,गौरी लंकेश यांचा मारेकरी परशुराम वाघमारेचा ताबा महाराष्ट्र एसआयटी पथकाकडे,Marathi,-0.047934547
7445,शाहरूखची लेक सुहानाचा बिकनीतला फोटो व्हायरल!,Marathi,0.2915345
7446,സാനിയയുടെ സഹോദരിക്ക് വരന്‍ അസ്ഹറൂദ്ദീന്റെ മകന്‍?,Malayalam,0.14698486
7447,മികച്ച തുടക്കവുമായി ഇന്ത്യ; അര്‍ദ്ധ സെഞ്ചുറി നേടി ധവാന്‍,Malayalam,0.12878996
7448,ഊരാളുങ്കല്‍ സൊസൈറ്റിക്ക് ഇന്റര്‍നാഷണല്‍ കോ-ഓപ്പറേറ്റീവ് അലയന്‍സ് സ്ഥിരാംഗത്വം,Malayalam,0.06637652
7449,"સપ્ટેમ્બરના પહેલા અઠવાડિયામાં થઇ શકે છે કેશની મુશ્કેલી, જાણો શા માટે?",Gujarati,0.27064627
7450,मुख्यमंत्री फडणवीस आज अण्णा हजारेंना भेटणार,Marathi,0.062316936
7451,ನವವಧು ನಟಿ ಸಮಂತಾ ಜೀವನದಲ್ಲಿ ಹಾರಿಬಲ್​ 'ಯೂಟರ್ನ್'​,Kannada,0.005687931
7452,"આ કારણથી અડધાથી ઓછી કિંમતમાં મળે છે જેનેરિક દવા, સરકાર લાવશે નવો કાયદો",Gujarati,0.10953064
7453,"होर्डिंग्ज लावले तर पक्षातून हकालपट्टी, राज यांची कार्यकर्त्यांना तंबी",Marathi,0.044867516
7454,"സോള്‍ഷ്യര്‍,​ അതൊരു ജിന്നാണ് ബഹന്‍",Malayalam,0.0529339
7455,ഒട്ടേറെ പുതുമകളുമായി ജനപ്രിയ മൊബൈല്‍ ഗെയിമായ പബ്ജിയുടെ പുതിയ അപ്‌ഡേറ്റ്,Malayalam,0.35587755
7456,వారసత్వం ఒక బాధ్యత,Telugu,-0.13955161
7457,'ધડક' બાદ જાહ્નવી-ઇશાન પાસે નથી કોઇ કામ? જાણો શું છે સત્ય,Gujarati,0.0501353
7458,"அமலாபால் கதையை நகர்த்திச் செல்வதற்கு அதிகம் பயன்பட்டிருக்கிறார். காதலி, மனைவி, கட்டுக்கோப்பான பெண், டெக்னாலஜிக்குள் தன்னை ஐக்கியப்படுத்திக் கொள்ளுதல், விபரீதம் உணர்ந்து மருகுதல், சந்தர்ப்பத்தை சமாளித்தல் என அனைத்து தருணங்களிலும் பக்குவமான நடிப்பைக் கையாள்கிறார்.",Tamil,0.21083727
7459,പ്രമോദ് ചന്ദ്ര മോദി സിബിഡിടി ചെയര്‍മാന്‍,Malayalam,0.01318829
7460,முதலில் அனல் மின் நிலையங்கள் முழு உற்பத்தி அளவை எட்ட அனுமதிக்க வேண்டும். அடுத்து குறிப்பிட்ட காலம் வரை மரபு சார மின்னுற்பத்தி திட்டங்களுக்கு அளிக்கும் மானிய அளவை குறைக்கலாம்.,Tamil,0.06865981
7461,ఉపతహసీల్దారు ఇళ్లలో ఏసీబీ తనిఖీలు,Telugu,0.098320864
7462,இந்திய திரையுலகமே எப்போதும் ஆண்களைச் சார்ந்து இயங்கும் உலகம் என்ற ஒரு பெயர் உண்டு. முன்பு தமிழ் திரையுலகில் ஆண்களை மையப்படுத்தியே கதை நகரும். அதில் பெண்களை வெறும் காட்சிப் பொருளாக மட்டுமே பயன்படுத்தி வந்தார்கள். இதில் பல முன்னணி நாயகிகளும் அடங்கும்.,Tamil,0.22170895
